Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4
711.conllu	1	31	31.0	5.0	3.225806451612903	19.35483870967742	3.225806451612903	3.225806451612903	6.451612903225806	12.903225806451612	0	22.580645161290324	0	0	0	3.225806451612903	9.67741935483871	0	0	16.129032258064516	0	0.5357142857142857	0	0	100.0	0	0	0	0	0	0	0	60.0	40.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	5.0	100.0	2.2	0	40.0	20.0	20.0	20.0	0	0	8.0	6.2	28.0	3.3333333333333335	28	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	6.451612903225806	0	6.451612903225806	3.225806451612903	3.225806451612903	0	3.225806451612903	0	12.903225806451612	6.451612903225806	0	0	3.225806451612903	0	0	12.903225806451612	0	0	0	0	0	0	0	0	0	6.451612903225806	6.451612903225806	3.225806451612903	0	0	3.225806451612903	9.67741935483871	0	0	9.67741935483871	3.225806451612903	0	20.0	80.0	0.0	100.0	2.0	50.0	0	50.0	0
712.conllu	1	14	14.0	5.846153846153846	14.285714285714286	14.285714285714286	7.142857142857143	7.142857142857143	0	21.428571428571427	0	21.428571428571427	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	0.5384615384615384	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	7.0	11.0	2.4166666666666665	11	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0	0	0	0	7.142857142857143	0	21.428571428571427	0	0	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	0	0	7.142857142857143	0	0	0	7.142857142857143	7.142857142857143	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
713.conllu	1	15	15.0	5.928571428571429	13.333333333333334	13.333333333333334	13.333333333333334	6.666666666666667	0	20.0	0	20.0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	0	0.5714285714285714	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	7.5	12.0	2.5384615384615383	12	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	6.666666666666667	0	0	13.333333333333334	6.666666666666667	0	0	0	6.666666666666667	0	0	0	0	6.666666666666667	0	20.0	0	0	0	0	0	0	0	0	0	6.666666666666667	6.666666666666667	6.666666666666667	0	0	6.666666666666667	0	0	0	6.666666666666667	6.666666666666667	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
714.conllu	1	23	23.0	4.409090909090909	8.695652173913043	17.391304347826086	13.043478260869565	4.3478260869565215	0	13.043478260869565	0	26.08695652173913	8.695652173913043	0	0	0	4.3478260869565215	0	0	4.3478260869565215	0	0.5454545454545454	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	23.0	9.0	2.1904761904761907	9	2.0	2	0	100.0	0	0	0	0	0	100.0	0.0	0	0	0	13.043478260869565	4.3478260869565215	0	4.3478260869565215	0	17.391304347826086	0	0	0	0	0	0	13.043478260869565	0	0	0	0	0	0	8.695652173913043	0	0	0	13.043478260869565	4.3478260869565215	0	0	0	8.695652173913043	0	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	100.0	0.0	0	0	0	0	0	0	0
715.conllu	1	16	16.0	5.266666666666667	6.25	12.5	18.75	6.25	0	12.5	0	18.75	12.5	0	0	0	6.25	0	0	6.25	0	0.5333333333333333	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	16.0	6.0	2.0714285714285716	6	1.0	1	100.0	0	0	0	0	0	0	100.0	0.0	0	0	0	18.75	0	0	6.25	0	12.5	0	0	0	0	0	0	12.5	0	0	0	0	0	0	12.5	0	0	0	6.25	6.25	0	0	0	6.25	0	0	6.25	6.25	6.25	100.0	0.0	0	0	0	0	0	0	0
716.conllu	1	28	28.0	5.777777777777778	10.714285714285714	17.857142857142858	3.5714285714285716	3.5714285714285716	3.5714285714285716	14.285714285714286	0	21.428571428571427	0	0	7.142857142857143	0	3.5714285714285716	0	0	14.285714285714286	0	0.5185185185185185	0	0	0	0	0	0	0	0	0	25.0	75.0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	4.0	100.0	3.0	0	0	25.0	50.0	25.0	0	0	5.0	7.0	12.0	2.1538461538461537	12	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	7.142857142857143	0	3.5714285714285716	0	10.714285714285714	3.5714285714285716	0	0	3.5714285714285716	0	0	10.714285714285714	3.5714285714285716	0	7.142857142857143	0	0	0	0	0	0	7.142857142857143	3.5714285714285716	3.5714285714285716	0	0	3.5714285714285716	7.142857142857143	0	0	3.5714285714285716	3.5714285714285716	7.142857142857143	25.0	75.0	66.66666666666667	33.333333333333336	1.5	50.0	50.0	0	0
717.conllu	1	21	21.0	6.2	0	14.285714285714286	4.761904761904762	9.523809523809524	4.761904761904762	19.047619047619047	0	23.80952380952381	0	0	4.761904761904762	0	4.761904761904762	0	0	14.285714285714286	0	0.45	0	0	100.0	0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	0	0	0	0	100.0	100.0	0	0	0	50.0	50.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.6666666666666665	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	5.0	7.0	5.0	2.0	5	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	4.761904761904762	4.761904761904762	0	0	9.523809523809524	0	9.523809523809524	4.761904761904762	0	0	4.761904761904762	0	0	14.285714285714286	4.761904761904762	0	4.761904761904762	0	0	0	0	0	0	4.761904761904762	4.761904761904762	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	0	4.761904761904762	4.761904761904762	4.761904761904762	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
718.conllu	1	33	33.0	4.580645161290323	9.090909090909092	21.21212121212121	0	6.0606060606060606	0	21.21212121212121	0	18.181818181818183	0	0	3.0303030303030303	9.090909090909092	6.0606060606060606	0	0	6.0606060606060606	0	0.45161290322580644	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	6.0	16.5	19.0	2.5	19	2.0	2	0	100.0	0	0	0	0	0	100.0	0.0	0	3.0303030303030303	0	0	9.090909090909092	0	0	6.0606060606060606	21.21212121212121	0	0	0	0	0	0	21.21212121212121	0	0	0	0	0	0	0	0	0	0	12.121212121212121	0	6.0606060606060606	0	0	9.090909090909092	0	0	6.0606060606060606	3.0303030303030303	3.0303030303030303	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
719.conllu	1	30	30.0	4.714285714285714	10.0	20.0	3.3333333333333335	10.0	0	20.0	0	16.666666666666668	0	0	0	10.0	6.666666666666667	0	0	3.3333333333333335	0	0.4642857142857143	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	0	50.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	0	100.0	3.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	10.0	15.0	2.6296296296296298	15	2.0	2	0	100.0	0	0	0	0	0	100.0	0.0	0	3.3333333333333335	3.3333333333333335	3.3333333333333335	6.666666666666667	0	0	3.3333333333333335	16.666666666666668	0	0	0	0	6.666666666666667	0	20.0	0	0	0	0	0	0	0	0	0	3.3333333333333335	13.333333333333334	0	3.3333333333333335	0	0	3.3333333333333335	0	0	6.666666666666667	3.3333333333333335	3.3333333333333335	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
720.conllu	1	25	25.0	3.5416666666666665	0	16.0	12.0	4.0	4.0	24.0	0	12.0	8.0	0	0	8.0	4.0	0	0	8.0	0	0.4166666666666667	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	3.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	8.333333333333334	8.0	2.8260869565217392	8	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	4.0	4.0	0	0	0	0	12.0	4.0	0	0	4.0	4.0	0	20.0	4.0	0	0	0	0	8.0	0	0	0	4.0	4.0	4.0	0	8.0	4.0	4.0	0	0	4.0	4.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
721.conllu	1	21	21.0	3.6666666666666665	9.523809523809524	19.047619047619047	4.761904761904762	4.761904761904762	4.761904761904762	19.047619047619047	0	14.285714285714286	9.523809523809524	0	4.761904761904762	0	0	0	0	9.523809523809524	0	0.38095238095238093	0	0	100.0	0	0	0	100.0	0	50.0	0	0	50.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	4.0	10.5	7.0	2.45	7	2.0	1	0	100.0	0	0	0	0	0	100.0	0.0	0	0	0	0	4.761904761904762	0	4.761904761904762	0	19.047619047619047	4.761904761904762	0	0	4.761904761904762	0	0	19.047619047619047	0	0	4.761904761904762	0	0	4.761904761904762	0	0	0	0	9.523809523809524	4.761904761904762	0	4.761904761904762	0	4.761904761904762	0	0	0	4.761904761904762	4.761904761904762	100.0	0.0	0	0	0	0	0	0	0
722.conllu	1	37	37.0	5.111111111111111	5.405405405405405	13.513513513513514	8.108108108108109	5.405405405405405	2.7027027027027026	16.216216216216218	0	24.324324324324323	0	0	8.108108108108109	0	2.7027027027027026	2.7027027027027026	0	10.81081081081081	0	0.5	0	33.333333333333336	66.66666666666667	0	0	0	0	100.0	25.0	25.0	0	50.0	0	100.0	0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	4.0	0.0	1.75	0	50.0	25.0	25.0	0	0	0	13.0	9.25	11.0	2.257142857142857	11	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	0	0.0	100.0	100.0	0.0	0	5.405405405405405	5.405405405405405	8.108108108108109	5.405405405405405	0	5.405405405405405	0	13.513513513513514	2.7027027027027026	0	0	2.7027027027027026	0	0	13.513513513513514	2.7027027027027026	0	0	0	0	0	0	0	0	2.7027027027027026	13.513513513513514	5.405405405405405	0	0	5.405405405405405	2.7027027027027026	0	0	2.7027027027027026	2.7027027027027026	0	0.0	100.0	100.0	0.0	1.3333333333333333	66.66666666666667	33.333333333333336	0	0
723.conllu	1	38	38.0	4.9714285714285715	7.894736842105263	23.68421052631579	5.2631578947368425	0	2.6315789473684212	13.157894736842104	0	23.68421052631579	0	0	5.2631578947368425	2.6315789473684212	7.894736842105263	0	0	7.894736842105263	0	0.5142857142857142	0	50.0	50.0	0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	50.0	0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	2.3333333333333335	0	33.333333333333336	0	66.66666666666667	0	0	0	9.0	12.666666666666666	9.0	2.235294117647059	9	5.0	1	0	0	0	0	100.0	100.0	0.0	100.0	0.0	0	2.6315789473684212	0	5.2631578947368425	7.894736842105263	0	0	0	21.05263157894737	2.6315789473684212	0	0	2.6315789473684212	0	0	13.157894736842104	0	0	0	0	0	0	0	0	0	2.6315789473684212	13.157894736842104	5.2631578947368425	0	0	2.6315789473684212	7.894736842105263	0	0	7.894736842105263	2.6315789473684212	2.6315789473684212	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
724.conllu	1	21	21.0	4.45	0	28.571428571428573	0	4.761904761904762	0	19.047619047619047	0	23.80952380952381	0	0	4.761904761904762	9.523809523809524	4.761904761904762	0	0	4.761904761904762	0	0.4	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	10.5	12.0	2.9473684210526314	12	1.25	4	75.0	25.0	0	0	0	0.0	100.0	100.0	0.0	0	4.761904761904762	0	0	0	0	0	0	28.571428571428573	0	0	0	0	4.761904761904762	0	19.047619047619047	0	0	0	0	0	0	0	0	0	0	23.80952380952381	4.761904761904762	0	0	4.761904761904762	0	0	0	4.761904761904762	4.761904761904762	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
725.conllu	1	19	19.0	4.764705882352941	0	15.789473684210526	5.2631578947368425	10.526315789473685	0	10.526315789473685	0	5.2631578947368425	0	0	5.2631578947368425	21.05263157894737	10.526315789473685	5.2631578947368425	0	10.526315789473685	0	0.47058823529411764	0	0	100.0	0	0	0	100.0	0	50.0	0	0	50.0	0	0	0	0	100.0	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	3.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	6.333333333333333	9.0	2125	9	2.0	1	0	100.0	0	0	0	0.0	100.0	100.0	0.0	0	5.2631578947368425	0	0	0	0	0	5.2631578947368425	15.789473684210526	0	5.2631578947368425	0	0	5.2631578947368425	0	10.526315789473685	0	0	0	0	0	0	0	0	0	5.2631578947368425	10.526315789473685	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	0	10.526315789473685	5.2631578947368425	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
726.conllu	1	32	32.0	3.7142857142857144	9375	15625	12.5	6.25	3125	6.25	0	18.75	0	0	6.25	0	12.5	0	0	9375	0	0.5714285714285714	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	100.0	4.0	100.0	3.3333333333333335	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	5.0	8.0	17.0	2.888888888888889	17	1.5	2	50.0	50.0	0	0	0	0	0	50.0	50.0	0	0	3125	9375	3125	0	3125	0	15625	3125	0	0	6.25	3125	0	6.25	0	0	6.25	0	0	3125	0	0	0	0	9375	6.25	0	0	0	6.25	0	0	12.5	3125	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
727.conllu	1	34	34.0	3.933333333333333	11.764705882352942	17.647058823529413	11.764705882352942	8.823529411764707	2.9411764705882355	8.823529411764707	0	17.647058823529413	0	0	2.9411764705882355	0	11.764705882352942	0	0	5.882352941176471	0	0.5333333333333333	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	0	100.0	4.0	100.0	3.5	0	0	50.0	0	0	50.0	0	5.0	8.5	19.0	2.9655172413793105	19	1.5	2	50.0	50.0	0	0	0	0	0	100.0	0.0	0	0	5.882352941176471	8.823529411764707	2.9411764705882355	0	2.9411764705882355	0	17.647058823529413	2.9411764705882355	0	0	2.9411764705882355	5.882352941176471	0	8.823529411764707	0	0	2.9411764705882355	0	0	2.9411764705882355	0	0	0	0	8.823529411764707	2.9411764705882355	0	0	0	8.823529411764707	0	0	11.764705882352942	2.9411764705882355	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
728.conllu	1	25	25.0	4.458333333333333	4.0	20.0	4.0	4.0	0	16.0	0	20.0	0	0	12.0	0	4.0	0	0	16.0	0	0.4583333333333333	0	0	50.0	50.0	0	0	100.0	0	25.0	0	50.0	25.0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	4.0	100.0	3.0	0	0	25.0	50.0	25.0	0	0	6.0	6.25	15.0	2.5217391304347827	15	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	4.0	4.0	0	4.0	4.0	0	4.0	0	12.0	0	0	0	0	0	0	12.0	0	0	8.0	0	0	0	0	0	0	8.0	4.0	8.0	0	0	8.0	8.0	0	0	4.0	4.0	4.0	25.0	75.0	33.333333333333336	66.66666666666667	1.5	50.0	50.0	0	0
729.conllu	1	28	28.0	4.555555555555555	10.714285714285714	17.857142857142858	0	3.5714285714285716	0	17.857142857142858	0	21.428571428571427	0	0	10.714285714285714	0	3.5714285714285716	0	0	14.285714285714286	0	0.48148148148148145	0	0	50.0	50.0	0	0	100.0	0	25.0	0	50.0	25.0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	4.0	100.0	2.5	0	0	50.0	50.0	0	0	0	8.0	7.0	16.0	2.3846153846153846	16	1.0	1	100.0	0	0	0	0	0.0	100.0	100.0	0.0	3.5714285714285716	3.5714285714285716	3.5714285714285716	0	10.714285714285714	0	3.5714285714285716	0	10.714285714285714	0	0	0	0	0	0	14.285714285714286	3.5714285714285716	0	7.142857142857143	0	0	0	0	0	0	7.142857142857143	3.5714285714285716	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	0	3.5714285714285716	3.5714285714285716	0	25.0	75.0	33.333333333333336	66.66666666666667	1.0	100.0	0	0	0
730.conllu	1	28	28.0	4.24	3.5714285714285716	17.857142857142858	0	7.142857142857143	0	14.285714285714286	0	17.857142857142858	0	0	10.714285714285714	0	10.714285714285714	3.5714285714285716	0	14.285714285714286	0	0.4	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	25.0	25.0	0	50.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	100.0	4.0	100.0	2.25	0	25.0	25.0	50.0	0	0	0	6.0	7.0	16.0	2.8333333333333335	16	3.0	1	0	0	100.0	0	0	0.0	100.0	100.0	0.0	0	0	7.142857142857143	0	3.5714285714285716	0	7.142857142857143	0	17.857142857142858	0	0	0	3.5714285714285716	0	0	14.285714285714286	0	0	3.5714285714285716	0	0	0	0	0	0	3.5714285714285716	10.714285714285714	3.5714285714285716	0	0	3.5714285714285716	7.142857142857143	0	0	10.714285714285714	3.5714285714285716	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
731.conllu	1	35	35.0	4.15625	5.714285714285714	14.285714285714286	0	8.571428571428571	2.857142857142857	14.285714285714286	0	17.142857142857142	0	0	11.428571428571429	0	8.571428571428571	5.714285714285714	0	11.428571428571429	0	375	0	0	75.0	25.0	0	0	100.0	0	25.0	0	0	75.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	50.0	0	0	50.0	4.0	100.0	3.5	0	0	0	75.0	0	25.0	0	6.0	8.75	14.0	2.6774193548387095	14	1.0	1	100.0	0	0	0	0	0	0	0.0	100.0	0	0	5.714285714285714	0	5.714285714285714	0	8.571428571428571	0	14.285714285714286	2.857142857142857	0	0	2.857142857142857	0	0	11.428571428571429	2.857142857142857	0	11.428571428571429	0	0	0	0	0	0	5.714285714285714	2.857142857142857	0	2.857142857142857	0	0	11.428571428571429	0	0	8.571428571428571	2.857142857142857	0	33.333333333333336	66.66666666666667	0.0	100.0	2.0	0	100.0	0	0
732.conllu	1	34	34.0	4.67741935483871	8.823529411764707	14.705882352941176	5.882352941176471	2.9411764705882355	2.9411764705882355	11.764705882352942	0	14.705882352941176	0	0	11.764705882352942	0	8.823529411764707	2.9411764705882355	0	14.705882352941176	0	0.4838709677419355	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	40.0	20.0	20.0	20.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	5.0	100.0	2.8	0	20.0	40.0	20.0	0	0	20.0	5.0	6.8	14.0	2.7666666666666666	14	2.0	1	0	100.0	0	0	0	0.0	100.0	100.0	0.0	2.9411764705882355	0	2.9411764705882355	5.882352941176471	2.9411764705882355	0	2.9411764705882355	0	11.764705882352942	2.9411764705882355	2.9411764705882355	0	5.882352941176471	0	0	11.764705882352942	0	0	5.882352941176471	0	0	0	0	0	0	5.882352941176471	5.882352941176471	5.882352941176471	0	0	2.9411764705882355	5.882352941176471	0	0	8.823529411764707	2.9411764705882355	2.9411764705882355	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0	0
733.conllu	1	38	38.0	4.514285714285714	15.789473684210526	10.526315789473685	0	7.894736842105263	2.6315789473684212	13.157894736842104	0	13.157894736842104	0	0	13.157894736842104	0	7.894736842105263	7.894736842105263	0	7.894736842105263	0	0.4	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	100.0	0	0	0	100.0	0	0	66.66666666666667	33.333333333333336	100.0	0	0	0	0	0	33.333333333333336	0	0	66.66666666666667	5.0	100.0	3.3333333333333335	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	8.0	7.6	10.0	3.0588235294117645	10	0	0	0	0	0	0	0	0	0	100.0	0.0	0	2.6315789473684212	5.2631578947368425	2.6315789473684212	7.894736842105263	0	2.6315789473684212	0	10.526315789473685	2.6315789473684212	2.6315789473684212	0	2.6315789473684212	5.2631578947368425	0	13.157894736842104	0	0	7.894736842105263	2.6315789473684212	0	0	0	0	0	5.2631578947368425	0	5.2631578947368425	0	0	0	10.526315789473685	0	0	7.894736842105263	2.6315789473684212	0	20.0	80.0	75.0	25.0	1.0	100.0	0	0	0
734.conllu	1	21	21.0	5.1	4.761904761904762	9.523809523809524	9.523809523809524	9.523809523809524	4.761904761904762	14.285714285714286	0	14.285714285714286	0	0	9.523809523809524	0	4.761904761904762	4.761904761904762	0	14.285714285714286	0	0.45	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	66.66666666666667	0	0	33.333333333333336	0	0	0	0	100.0	0	0	0	100.0	0	0	0	100.0	50.0	0	50.0	0	0	0	100.0	0	0	0	3.0	100.0	2.6666666666666665	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	5.0	7.0	9.0	2.6842105263157894	9	0	0	0	0	0	0	0	0	0	100.0	0.0	0	4.761904761904762	0	9.523809523809524	4.761904761904762	0	4.761904761904762	4.761904761904762	9.523809523809524	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0	9.523809523809524	4.761904761904762	0	0	0	0	0	0	0	0	4.761904761904762	0	4.761904761904762	4.761904761904762	0	0	9.523809523809524	0	0	4.761904761904762	4.761904761904762	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
735.conllu	1	18	18.0	4.764705882352941	5.555555555555555	11.11111111111111	11.11111111111111	5.555555555555555	5.555555555555555	5.555555555555555	0	27.77777777777778	0	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	11.11111111111111	0	0.5882352941176471	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	6.0	6.0	2.1875	6	0	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	5.555555555555555	0	11.11111111111111	0	0	0	0	11.11111111111111	5.555555555555555	5.555555555555555	0	5.555555555555555	5.555555555555555	0	5.555555555555555	0	0	0	0	0	0	0	0	0	5.555555555555555	0	11.11111111111111	0	0	5.555555555555555	11.11111111111111	0	0	5.555555555555555	5.555555555555555	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
736.conllu	1	24	24.0	4.909090909090909	0	20.833333333333332	4.166666666666667	0	4.166666666666667	12.5	0	12.5	4.166666666666667	0	0	29.166666666666668	8.333333333333334	0	0	4.166666666666667	0	0.5454545454545454	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	24.0	12.0	2.5238095238095237	12	1.0	1	100.0	0	0	0	0	0	0	100.0	0.0	0	0	0	4.166666666666667	0	0	0	0	20.833333333333332	4.166666666666667	0	0	4.166666666666667	0	0	8.333333333333334	4.166666666666667	0	0	0	0	0	0	16.666666666666668	0	0	4.166666666666667	4.166666666666667	0	4.166666666666667	0	12.5	0	0	8.333333333333334	4.166666666666667	0	100.0	0.0	0	0	0	0	0	0	0
