Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4
685.conllu	1	34	34.0	5.25	2.9411764705882355	17.647058823529413	2.9411764705882355	11.764705882352942	5.882352941176471	11.764705882352942	14.705882352941176	0	0	2.9411764705882355	5.882352941176471	5.882352941176471	0	0	17.647058823529413	0	0.46875	0	0	50.0	50.0	0	0	100.0	0	16.666666666666668	0	66.66666666666667	16.666666666666668	0	0	100.0	0	0	0	0	33.333333333333336	66.66666666666667	50.0	0	50.0	0	50.0	25.0	25.0	0	0	100.0	0	0	0	7.0	100.0	2.3333333333333335	16.666666666666668	0	50.0	0	33.333333333333336	0	0	10.0	4.857142857142857	6.0	2.129032258064516	6	0	0	0	0	0	0	0.0	100.0	100.0	0.0	2.9411764705882355	2.9411764705882355	2.9411764705882355	2.9411764705882355	0	0	5.882352941176471	2.9411764705882355	11.764705882352942	5.882352941176471	0	0	8.823529411764707	2.9411764705882355	0	11.764705882352942	0	0	0	0	0	0	0	2.9411764705882355	0	5.882352941176471	0	2.9411764705882355	2.9411764705882355	0	5.882352941176471	8.823529411764707	0	0	5.882352941176471	2.9411764705882355	0	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0	0
686.conllu	1	38	38.0	4.555555555555555	2.6315789473684212	13.157894736842104	5.2631578947368425	13.157894736842104	2.6315789473684212	18.42105263157895	15.789473684210526	2.6315789473684212	0	2.6315789473684212	0	5.2631578947368425	5.2631578947368425	0	13.157894736842104	0	0.3888888888888889	0	0	100.0	0	0	0	0	0	0	0	20.0	80.0	0	0	0	0	0	0	0	20.0	80.0	0	0	100.0	0	80.0	0	20.0	0	0	100.0	0	0	0	5.0	100.0	3.2	0	0	20.0	40.0	40.0	0	0	4.0	7.6	19.0	2.8857142857142857	19	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	5.2631578947368425	2.6315789473684212	2.6315789473684212	0	10.526315789473685	2.6315789473684212	10.526315789473685	2.6315789473684212	0	0	2.6315789473684212	0	0	15.789473684210526	2.6315789473684212	0	2.6315789473684212	0	0	2.6315789473684212	0	0	0	7.894736842105263	2.6315789473684212	2.6315789473684212	2.6315789473684212	2.6315789473684212	0	7.894736842105263	0	0	5.2631578947368425	2.6315789473684212	2.6315789473684212	25.0	75.0	33.333333333333336	66.66666666666667	1.5	50.0	50.0	0	0
687.conllu	1	38	38.0	4.638888888888889	2.6315789473684212	13.157894736842104	5.2631578947368425	13.157894736842104	2.6315789473684212	15.789473684210526	15.789473684210526	2.6315789473684212	0	2.6315789473684212	0	5.2631578947368425	5.2631578947368425	0	15.789473684210526	0	0.4166666666666667	0	0	100.0	0	0	0	0	0	0	0	16.666666666666668	83.33333333333333	0	0	0	0	0	0	0	20.0	80.0	0	0	100.0	0	80.0	0	20.0	0	0	100.0	0	0	0	6.0	100.0	2.8333333333333335	0	16.666666666666668	33.333333333333336	16.666666666666668	16.666666666666668	16.666666666666668	0	9.0	6.333333333333333	7.0	2.4	7	1.0	1	100.0	0	0	0	0	0	100.0	0.0	2.6315789473684212	0	2.6315789473684212	2.6315789473684212	2.6315789473684212	0	7.894736842105263	5.2631578947368425	10.526315789473685	2.6315789473684212	0	0	2.6315789473684212	0	0	13.157894736842104	2.6315789473684212	0	2.6315789473684212	0	0	2.6315789473684212	0	0	0	7.894736842105263	2.6315789473684212	0	5.2631578947368425	2.6315789473684212	0	7.894736842105263	0	0	5.2631578947368425	2.6315789473684212	5.2631578947368425	20.0	80.0	100.0	0.0	1.3333333333333333	66.66666666666667	33.333333333333336	0	0
688.conllu	1	19	19.0	5.176470588235294	0	10.526315789473685	5.2631578947368425	10.526315789473685	5.2631578947368425	21.05263157894737	21.05263157894737	0	0	0	0	10.526315789473685	0	0	15.789473684210526	0	0.47058823529411764	0	0	100.0	0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	4.0	6.333333333333333	14.0	3.0	14	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	5.2631578947368425	0	0	10.526315789473685	0	5.2631578947368425	5.2631578947368425	0	0	5.2631578947368425	0	0	21.05263157894737	0	0	0	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	10.526315789473685	0	0	5.2631578947368425	0	0	0	10.526315789473685	5.2631578947368425	5.2631578947368425	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
689.conllu	1	19	19.0	5.176470588235294	0	10.526315789473685	5.2631578947368425	10.526315789473685	5.2631578947368425	21.05263157894737	21.05263157894737	0	0	0	0	10.526315789473685	0	0	15.789473684210526	0	0.47058823529411764	0	0	100.0	0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	4.0	6.333333333333333	14.0	3.0	14	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	5.2631578947368425	0	0	10.526315789473685	0	5.2631578947368425	5.2631578947368425	0	0	5.2631578947368425	0	0	21.05263157894737	0	0	0	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	10.526315789473685	0	0	5.2631578947368425	0	0	0	10.526315789473685	5.2631578947368425	5.2631578947368425	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
690.conllu	1	20	20.0	3.8333333333333335	0	15.0	0	5.0	5.0	30.0	15.0	10.0	0	0	5.0	10.0	0	0	5.0	0	0.2777777777777778	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	20.0	11.0	2.2941176470588234	11	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	5.0	0	15.0	5.0	0	0	5.0	0	0	30.0	0	0	0	0	0	0	0	0	0	0	10.0	5.0	0	5.0	5.0	0	0	0	10.0	5.0	0	100.0	0.0	0	0	0	0	0	0	0
691.conllu	1	18	18.0	4.0625	0	11.11111111111111	0	5.555555555555555	5.555555555555555	27.77777777777778	16.666666666666668	11.11111111111111	0	0	5.555555555555555	11.11111111111111	0	0	5.555555555555555	0	0.3125	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	18.0	9.0	2.3333333333333335	9	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	5.555555555555555	0	11.11111111111111	5.555555555555555	0	0	5.555555555555555	0	0	27.77777777777778	0	0	0	0	0	0	0	0	0	0	5.555555555555555	5.555555555555555	0	5.555555555555555	5.555555555555555	5.555555555555555	0	0	11.11111111111111	5.555555555555555	0	100.0	0.0	0	0	0	0	0	0	0
692.conllu	1	23	23.0	5.0	4.3478260869565215	17.391304347826086	4.3478260869565215	8.695652173913043	4.3478260869565215	13.043478260869565	26.08695652173913	0	0	0	0	8.695652173913043	0	0	13.043478260869565	0	0.5238095238095238	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.3333333333333335	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	5.0	7.666666666666667	10.0	2.4	10	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	0	8.695652173913043	0	17.391304347826086	4.3478260869565215	0	0	4.3478260869565215	0	0	13.043478260869565	0	0	0	0	0	0	0	0	0	0	8.695652173913043	4.3478260869565215	0	0	4.3478260869565215	8.695652173913043	0	0	8.695652173913043	4.3478260869565215	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
693.conllu	1	26	26.0	4.916666666666667	7.6923076923076925	15.384615384615385	7.6923076923076925	7.6923076923076925	3.8461538461538463	15.384615384615385	23.076923076923077	0	0	0	0	7.6923076923076925	0	0	11.538461538461538	0	0.5416666666666666	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.6666666666666665	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	4.0	8.666666666666666	9.0	2.347826086956522	9	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	3.8461538461538463	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	15.384615384615385	3.8461538461538463	0	0	3.8461538461538463	0	0	15.384615384615385	0	0	0	0	0	0	0	0	0	0	3.8461538461538463	3.8461538461538463	0	0	3.8461538461538463	11.538461538461538	0	0	7.6923076923076925	3.8461538461538463	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
694.conllu	1	17	17.0	4.4375	0	23.529411764705884	0	5.882352941176471	0	23.529411764705884	29.41176470588235	5.882352941176471	0	0	0	5.882352941176471	0	0	5.882352941176471	0	375	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	17.0	9.0	2.533333333333333	9	1.5	2	50.0	50.0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	5.882352941176471	0	23.529411764705884	0	0	0	0	0	0	23.529411764705884	0	0	0	0	0	0	0	0	0	0	17.647058823529413	5.882352941176471	0	0	5.882352941176471	5.882352941176471	0	0	5.882352941176471	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0	0
695.conllu	1	16	16.0	3.466666666666667	0	18.75	0	6.25	0	31.25	25.0	6.25	0	0	0	6.25	0	0	6.25	0	0.3333333333333333	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	16.0	8.0	2.5714285714285716	8	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	6.25	0	18.75	0	0	0	0	0	0	31.25	0	0	0	0	0	0	0	0	0	0	12.5	6.25	0	0	6.25	6.25	0	0	6.25	6.25	0	100.0	0.0	0	0	0	0	0	0	0
696.conllu	1	30	30.0	4.758620689655173	10.0	16.666666666666668	3.3333333333333335	6.666666666666667	3.3333333333333335	20.0	23.333333333333332	0	0	6.666666666666667	3.3333333333333335	3.3333333333333335	0	0	3.3333333333333335	0	0.4482758620689655	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	10.0	14.0	2.5357142857142856	14	1.5	2	50.0	50.0	0	0	0.0	100.0	100.0	0.0	0	3.3333333333333335	0	3.3333333333333335	6.666666666666667	0	0	0	16.666666666666668	3.3333333333333335	0	0	6.666666666666667	6.666666666666667	0	20.0	0	0	0	0	0	0	0	0	0	0	10.0	6.666666666666667	0	0	3.3333333333333335	6.666666666666667	0	0	3.3333333333333335	3.3333333333333335	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
697.conllu	1	27	27.0	4.8076923076923075	11.11111111111111	14.814814814814815	3.7037037037037037	7.407407407407407	3.7037037037037037	18.51851851851852	25.925925925925927	0	0	7.407407407407407	0	3.7037037037037037	0	0	3.7037037037037037	0	0.46153846153846156	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	9.0	13.0	2.44	13	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	0	3.7037037037037037	0	3.7037037037037037	7.407407407407407	0	0	0	14.814814814814815	3.7037037037037037	0	0	3.7037037037037037	7.407407407407407	0	18.51851851851852	0	0	0	0	0	0	0	0	0	0	7.407407407407407	11.11111111111111	0	0	3.7037037037037037	7.407407407407407	0	0	3.7037037037037037	3.7037037037037037	0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0	0	0
698.conllu	1	40	40.0	4.9411764705882355	5.0	15.0	12.5	7.5	5.0	10.0	22.5	0	0	0	0	15.0	0	0	7.5	0	0.5588235294117647	0	0	100.0	0	0	0	0	0	0	33.333333333333336	0	66.66666666666667	0	0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	100.0	0	0	0	3.0	100.0	3.0	0	33.333333333333336	0	33.333333333333336	0	33.333333333333336	0	6.0	13.333333333333334	12.0	2.515151515151515	12	2.0	2	0	100.0	0	0	0.0	100.0	100.0	0.0	0	0	2.5	12.5	2.5	0	5.0	2.5	15.0	5.0	0	0	7.5	0	0	7.5	0	2.5	0	0	0	0	0	0	0	0	10.0	0	2.5	0	2.5	5.0	0	0	15.0	2.5	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
699.conllu	1	44	44.0	4.394736842105263	4.545454545454546	18.181818181818183	11.363636363636363	4.545454545454546	4.545454545454546	15.909090909090908	22.727272727272727	0	0	0	0	13.636363636363637	0	0	4.545454545454546	0	0.5	0	50.0	50.0	0	0	0	100.0	0	50.0	0	0	50.0	0	0	100.0	0	0	0	0	50.0	50.0	0	0	100.0	0	50.0	0	50.0	0	0	100.0	0	0	0	2.0	100.0	4.0	0	0	0	50.0	0	50.0	0	5.0	22.0	14.0	2.810810810810811	14	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	0	0	100.0	0.0	0	0	0	11.363636363636363	4.545454545454546	0	2.272727272727273	2.272727272727273	18.181818181818183	4.545454545454546	0	0	6.818181818181818	0	0	13.636363636363637	0	2.272727272727273	0	0	0	0	0	0	0	0	9.090909090909092	0	2.272727272727273	0	0	6.818181818181818	0	0	13.636363636363637	2.272727272727273	0	100.0	0.0	0	0	0	0	0	0	0
700.conllu	2	22	11.0	4.421052631578948	9.090909090909092	9.090909090909092	4.545454545454546	4.545454545454546	0	22.727272727272727	18.181818181818183	0	0	0	13.636363636363637	13.636363636363637	0	0	4.545454545454546	0	0.5789473684210527	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	11.0	4.5	1.8823529411764706	6	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	4.545454545454546	9.090909090909092	0	0	0	9.090909090909092	0	0	0	0	4.545454545454546	0	22.727272727272727	0	0	0	0	0	0	0	0	0	0	13.636363636363637	9.090909090909092	0	0	0	4.545454545454546	0	0	13.636363636363637	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0	0
701.conllu	2	23	11.5	4.3	13.043478260869565	13.043478260869565	4.3478260869565215	4.3478260869565215	0	21.73913043478261	21.73913043478261	0	0	0	4.3478260869565215	13.043478260869565	0	0	4.3478260869565215	0	0.55	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	11.5	4.5	2.0	6	1.0	2	100.0	0	0	0	0	0	100.0	0.0	0	0	0	4.3478260869565215	13.043478260869565	0	0	0	13.043478260869565	0	0	0	0	4.3478260869565215	0	21.73913043478261	0	0	0	0	0	0	0	0	0	0	8.695652173913043	8.695652173913043	0	0	0	4.3478260869565215	0	0	13.043478260869565	8.695652173913043	0	100.0	0.0	0	0	0	0	0	0	0
702.conllu	1	18	18.0	4.294117647058823	11.11111111111111	22.22222222222222	0	5.555555555555555	0	22.22222222222222	27.77777777777778	0	0	0	0	5.555555555555555	0	0	5.555555555555555	0	0.47058823529411764	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	18.0	10.0	2375	10	2.0	1	0	100.0	0	0	0	0	100.0	0.0	0	0	0	0	11.11111111111111	0	0	5.555555555555555	22.22222222222222	0	0	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	5.555555555555555	0	0	5.555555555555555	5.555555555555555	0	5.555555555555555	5.555555555555555	0	100.0	0.0	0	0	0	0	0	0	0
703.conllu	1	17	17.0	4.4375	11.764705882352942	23.529411764705884	0	5.882352941176471	0	17.647058823529413	29.41176470588235	0	0	0	0	5.882352941176471	0	0	5.882352941176471	0	0.5	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	17.0	9.0	2.066666666666667	9	1.5	2	50.0	50.0	0	0	0	0	100.0	0.0	0	0	0	0	11.764705882352942	0	0	5.882352941176471	23.529411764705884	0	0	0	0	0	0	17.647058823529413	0	0	0	0	0	0	0	0	0	0	17.647058823529413	0	5.882352941176471	0	0	0	5.882352941176471	0	5.882352941176471	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0	0
704.conllu	1	24	24.0	5.363636363636363	8.333333333333334	16.666666666666668	4.166666666666667	4.166666666666667	0	16.666666666666668	20.833333333333332	0	0	4.166666666666667	0	8.333333333333334	0	0	16.666666666666668	0	0.5454545454545454	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	25.0	0	25.0	50.0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	4.0	100.0	2.25	0	0	75.0	25.0	0	0	0	7.0	6.0	6.0	1.9047619047619047	6	2.0	1	0	100.0	0	0	0.0	100.0	100.0	0.0	0	4.166666666666667	0	4.166666666666667	8.333333333333334	0	0	4.166666666666667	12.5	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	4.166666666666667	8.333333333333334	4.166666666666667	4.166666666666667	0	4.166666666666667	4.166666666666667	0	0	8.333333333333334	4.166666666666667	8.333333333333334	25.0	75.0	100.0	0.0	3.0	0	0	100.0	0
705.conllu	1	19	19.0	5.117647058823529	10.526315789473685	15.789473684210526	5.2631578947368425	0	0	21.05263157894737	26.31578947368421	0	0	0	0	10.526315789473685	0	0	10.526315789473685	0	0.5882352941176471	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	7.0	9.5	4.0	1.8125	4	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.2631578947368425	5.2631578947368425	10.526315789473685	0	0	0	10.526315789473685	0	0	0	5.2631578947368425	0	0	21.05263157894737	0	0	0	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	0	5.2631578947368425	5.2631578947368425	0	0	10.526315789473685	5.2631578947368425	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
706.conllu	1	25	25.0	4.608695652173913	12.0	16.0	0	4.0	8.0	24.0	20.0	0	0	0	0	8.0	0	0	8.0	0	0.43478260869565216	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	1.5	0	50.0	50.0	0	0	0	0	6.0	8.333333333333334	7.0	2.1363636363636362	7	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	0	8.0	0	0	0	12.0	8.0	0	0	12.0	4.0	0	16.0	4.0	4.0	0	0	0	0	0	0	0	4.0	4.0	4.0	0	0	0	4.0	0	0	8.0	4.0	4.0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
707.conllu	1	25	25.0	4.043478260869565	8.0	16.0	0	4.0	8.0	24.0	20.0	0	0	4.0	0	8.0	0	0	8.0	0	0.391304347826087	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	0.0	1.5	0	50.0	50.0	0	0	0	0	7.0	8.333333333333334	6.0	2.227272727272727	6	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	4.0	0	0	4.0	0	0	0	12.0	8.0	0	0	8.0	4.0	0	20.0	4.0	0	0	0	0	0	0	0	0	4.0	4.0	8.0	0	0	0	4.0	0	0	8.0	4.0	4.0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0
708.conllu	1	27	27.0	5.230769230769231	7.407407407407407	22.22222222222222	0	3.7037037037037037	0	14.814814814814815	25.925925925925927	0	0	11.11111111111111	0	3.7037037037037037	0	0	11.11111111111111	0	0.46153846153846156	0	0	0	100.0	0	0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	7.0	9.0	12.0	2.04	12	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	0	3.7037037037037037	0	0	7.407407407407407	0	3.7037037037037037	0	18.51851851851852	0	0	0	0	0	0	14.814814814814815	0	0	3.7037037037037037	0	0	0	0	0	0	3.7037037037037037	7.407407407407407	7.407407407407407	0	0	7.407407407407407	11.11111111111111	0	0	3.7037037037037037	3.7037037037037037	3.7037037037037037	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
709.conllu	1	30	30.0	5.068965517241379	6.666666666666667	23.333333333333332	0	3.3333333333333335	0	16.666666666666668	26.666666666666668	0	0	10.0	0	3.3333333333333335	0	0	10.0	0	0.4482758620689655	0	0	0	100.0	0	0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	7.0	10.0	15.0	2.1785714285714284	15	2.0	2	50.0	0	50.0	0	0.0	100.0	100.0	0.0	0	3.3333333333333335	0	0	6.666666666666667	0	3.3333333333333335	0	20.0	0	0	0	0	0	0	16.666666666666668	0	0	3.3333333333333335	0	0	0	0	0	0	3.3333333333333335	13.333333333333334	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	0	3.3333333333333335	3.3333333333333335	3.3333333333333335	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
710.conllu	1	29	29.0	4.8076923076923075	3.4482758620689653	13.793103448275861	3.4482758620689653	0	6.896551724137931	17.24137931034483	24.137931034482758	0	0	0	3.4482758620689653	10.344827586206897	0	0	17.24137931034483	0	0.5769230769230769	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	20.0	0	40.0	40.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	100.0	1.8	20.0	20.0	20.0	40.0	0	0	0	10.0	5.8	26.0	2.8	26	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	13.793103448275861	0	0	3.4482758620689653	3.4482758620689653	3.4482758620689653	0	0	6.896551724137931	6.896551724137931	0	0	6.896551724137931	0	0	17.24137931034483	0	0	0	0	0	0	0	0	0	6.896551724137931	3.4482758620689653	3.4482758620689653	0	0	6.896551724137931	3.4482758620689653	0	0	10.344827586206897	3.4482758620689653	0	20.0	80.0	0.0	100.0	1.0	100.0	0	0	0
711.conllu	1	29	29.0	5.153846153846154	3.4482758620689653	17.24137931034483	3.4482758620689653	0	6.896551724137931	13.793103448275861	24.137931034482758	0	0	0	3.4482758620689653	10.344827586206897	0	0	17.24137931034483	0	0.5769230769230769	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	20.0	0	40.0	40.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	100.0	2.0	20.0	20.0	20.0	20.0	20.0	0	0	7.0	5.8	26.0	3.28	26	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	6.896551724137931	0	6.896551724137931	3.4482758620689653	3.4482758620689653	0	0	0	10.344827586206897	6.896551724137931	0	0	6.896551724137931	0	0	13.793103448275861	0	0	0	0	0	0	0	0	0	6.896551724137931	6.896551724137931	3.4482758620689653	0	0	3.4482758620689653	6.896551724137931	0	0	10.344827586206897	3.4482758620689653	0	20.0	80.0	0.0	100.0	2.0	50.0	0	50.0	0
